,Destination_Port,Flow_Duration,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Mean,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Max,Fwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,Average_Packet_Size,Avg_Fwd_Segment_Size,Subflow_Fwd_Bytes,Init_Win_bytes_forward,Active_Min,Idle_Mean,Idle_Max,Idle_Min,Label
4821,80,98965699,990,123.75,7068978.5,26300000.0,98400000,98800000,14100000.0,37200000.0,98400000,99000000,16500000.0,98400000,228,0.080836088,0.070731577,5792,786.9375,1562.008599,2439870.863,839.4,123.75,990,0,12975,98400000.0,98400000,98400000,1
4822,53,30942,74,37.0,10314.0,17860.90796,30938,1,1.0,0.0,1,3,3.0,3,40,64.63706289,64.63706289,85,56.2,26.29068276,691.2,70.25,37.0,74,-1,0,0.0,0,0,-1
4823,443,242,31,10.33333333,121.0,103.2375901,194,242,121.0,103.2375901,194,0,0.0,0,96,12396.69421,0.0,31,7.75,15.5,240.25,10.33333333,10.33333333,31,30368,0,0.0,0,0,-1
4824,53886,4,12,6.0,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,40,500000.0,0.0,6,6.0,0.0,0.0,9.0,6.0,12,30,0,0.0,0,0,-1
4825,60522,48,43,14.33333333,24.0,32.52691193,47,48,24.0,32.52691193,47,0,0.0,0,60,62500.0,0.0,31,12.25,12.5,156.25,16.33333333,14.33333333,43,32,0,0.0,0,0,-1
4826,53,62456,148,37.0,12491.2,27399.44864,61500,61549,20516.33333,35492.90425,61500,3,3.0,3,104,64.04508774,32.02254387,197,82.71428571,78.07200584,6095.238095000002,96.5,37.0,148,-1,0,0.0,0,0,-1
4827,80,100410646,379,75.8,9128240.545,30200000.0,100000000,100000000,25100000.0,50100000.0,100000000,100000000,16700000.0,100000000,144,0.049795517,0.06971372299999999,5792,921.5384615,1714.790736,2940507.269,998.3333332999997,75.8,379,0,10995,100000000.0,100000000,100000000,1
4828,53,30929,84,42.0,10309.66667,17812.71339,30878,48,48.0,0.0,48,3,3.0,3,40,64.66423098,64.66423098,141,81.6,54.22453319,2940.3,102.0,42.0,84,-1,0,0.0,0,0,-1
4829,53,180,66,33.0,60.0,64.83826031,130,48,48.0,0.0,48,2,2.0,2,40,11111.11111,11111.11111,129,71.4,52.58136552,2764.8,89.25,33.0,66,-1,0,0.0,0,0,-1
4830,53,200,94,47.0,66.6666666667,110.2739014152,194,3,3.0,0.0,3,3,3.0,3,64,10000.0,10000.0,175,98.2,70.1084873607,4915.2,122.75,47.0,94,-1,0,0.0,0,0,-1
4831,53,30501,60,60.0,30501.0,0.0,30501,0,0.0,0.0,0,0,0.0,0,20,32.7858103013,32.7858103013,88,69.3333333333,16.1658075373,261.3333333333,104.0,60.0,60,-1,0,0.0,0,0,-1
4832,59329,4,12,6.0,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,40,500000.0,0.0,6,6.0,0.0,0.0,9.0,6.0,12,508,0,0.0,0,0,-1
4833,58240,437,43,14.33333333,145.66666669999995,242.78865980000003,426,437,218.5,304.7630227,434,0,0.0,0,60,6864.988558,2288.329519000001,31,11.0,11.18033989,125.0,13.75,14.33333333,43,986,0,0.0,0,0,-1
4834,53,76148,51,51.0,76148.0,0.0,76148,0,0.0,0.0,0,0,0.0,0,40,13.1323212691,13.1323212691,67,56.3333333333,9.237604307,85.3333333333,84.5,51.0,51,-1,0,0.0,0,0,-1
4835,443,116472174,808,36.7272727273,2911804.35,4498270.41628618,10007929,116472174,5546294.0,4935788.4434513,10031317,111110397,6172799.83333333,10031029,452,0.1888863172,0.1631290921,1460,147.40476190479998,366.98867261870004,134680.68583043,151.0,36.7272727273,808,8192,22961,9608525.83333333,10007929,5338413,-1
4836,53,30844,120,30.0,6168.8,13461.49348,30246,30253,10084.33333,17460.515519999994,30246,48,48.0,48,80,129.6848658,64.84243289,132,59.14285714,49.77090372,2477.142857,69.0,30.0,120,-1,0,0.0,0,0,-1
4837,53317,7549,0,0.0,7549.0,0.0,7549,7549,7549.0,0.0,7549,0,0.0,0,52,264.9357531,0.0,0,0.0,0.0,0.0,0.0,0.0,0,33,0,0.0,0,0,-1
4838,443,5782449,135,27.0,1156489.8,2450701.381,5538219,5782449,1445612.25,2730537.253,5538219,0,0.0,0,100,0.864685534,0.17293710699999998,46,32.42857143,18.86670032,355.952381,37.83333333,27.0,135,257,233888,5538219.0,5538219,5538219,-1
4839,443,103652,12,6.0,51826.0,73226.5640461165,103605,47,47.0,0.0,47,0,0.0,0,40,19.2953343881,9.6476671941,6,6.0,0.0,0.0,8.0,6.0,12,342,0,0.0,0,0,-1
4840,53,30762,88,44.0,10254.0,17754.386810025302,30755,3,3.0,0.0,3,4,4.0,4,40,65.0152785905,65.0152785905,109,70.0,35.6019662378,1267.5,87.5,44.0,88,-1,0,0.0,0,0,-1
4841,53,50378,44,44.0,50378.0,0.0,50378,0,0.0,0.0,0,0,0.0,0,32,19.8499345,19.8499345,72,53.33333333,16.16580754,261.3333333,80.0,44.0,44,-1,0,0.0,0,0,-1
4842,443,4116342,135,27.0,823268.4,1812776.215,4065959,4116342,1029085.5,2024633.22,4065959,0,0.0,0,100,1.214670695,0.242934139,46,32.42857143,18.86670032,355.952381,37.83333333,27.0,135,320,0,0.0,0,0,-1
4843,53,193,64,32.0,64.33333333,69.28443789,140,49,49.0,0.0,49,4,4.0,4,64,10362.6943,10362.6943,94,56.8,33.95879857,1153.2,71.0,32.0,64,-1,0,0.0,0,0,-1
4844,53,31370,192,48.0,6274.0,11453.068,26409,26461,8820.333333,15232.24804,26409,3,3.0,3,80,127.5103602,63.75518011,121,68.85714286,35.62035266,1268.809524,80.33333333,48.0,192,-1,0,0.0,0,0,-1
4845,80,84712085,297,42.42857143,7701098.636,25500000.0,84500000,84600000,14100000.0,34500000.0,84500000,163430,40857.5,152142,220,0.082632838,0.059023456,7240,914.7692308,2245.260533,5041194.859,991.0,42.42857143,297,251,3,84500000.0,84500000,84500000,1
4846,53,154,78,39.0,51.33333333,49.08496036,102,4,4.0,0.0,4,48,48.0,48,40,12987.01299,12987.01299,67,50.2,15.33623161,235.2,62.75,39.0,78,-1,0,0.0,0,0,-1
4847,53,62487,60,30.0,20829.0,36073.42218,62483,1,1.0,0.0,1,3,3.0,3,64,32.00665738,32.00665738,172,86.8,77.77660317,6049.2,108.5,30.0,60,-1,0,0.0,0,0,-1
4848,64234,270,0,0.0,270.0,0.0,270,0,0.0,0.0,0,0,0.0,0,32,3703.703704,3703.703704,0,0.0,0.0,0.0,0.0,0.0,0,122,0,0.0,0,0,-1
4849,443,64033813,6091,60.30693069310001,280850.057017544,1579314.82187127,9992046,64033813,640338.13,2375999.96576371,10150639,54533531,429397.881889764,10151392,2032,1.5772916724,1.9989439017,4380,1052.9043478261,1127.1495212314999,1270466.04321246,1057.5021834061,60.30693069310001,6091,8192,158530,9851612.33333333,9992046,9341487,-1
4850,60113,49,0,0.0,49.0,0.0,49,0,0.0,0.0,0,0,0.0,0,32,20408.16327,20408.16327,0,0.0,0.0,0.0,0.0,0.0,0,939,0,0.0,0,0,-1
4851,60424,63,0,0.0,63.0,0.0,63,0,0.0,0.0,0,0,0.0,0,32,15873.01587,15873.01587,0,0.0,0.0,0.0,0.0,0.0,0,332,0,0.0,0,0,-1
4852,1455,21,4,2.0,7.0,9.539392014,18,2,2.0,0.0,2,1,1.0,1,48,95238.09524,95238.09524,6,3.6,2.19089023,4.8,4.5,2.0,4,1024,0,0.0,0,0,-1
4853,53,47917,41,41.0,47917.0,0.0,47917,0,0.0,0.0,0,0,0.0,0,20,20.86942004,20.86942004,139,73.66666667,56.58032638,3201.333333,110.5,41.0,41,-1,0,0.0,0,0,-1
4854,443,5307853,356,39.55555556,408296.3846,1434010.101,5180746,5307853,663481.625,1825393.201,5180746,60883,15220.75,33788,296,1.695600839,0.942000466,1448,224.2,472.4902418,223247.0286,240.2142857,39.55555556,356,29200,127105,5180746.0,5180746,5180746,-1
4855,52753,254,12,6.0,254.0,0.0,254,254,254.0,0.0,254,0,0.0,0,40,7874.0157480000025,0.0,6,6.0,0.0,0.0,9.0,6.0,12,16384,0,0.0,0,0,-1
4856,53,3047,50,50.0,3047.0,0.0,3047,0,0.0,0.0,0,0,0.0,0,20,328.1916639,328.1916639,254,118.0,117.7794549,13872.0,177.0,50.0,50,-1,0,0.0,0,0,-1
4857,65415,6060714,6,6.0,1010119.0,2460382.5840000003,6032336,0,0.0,0.0,0,6047852,1209570.4,6032336,20,0.164997061,0.989982368,6,6.0,0.0,0.0,6.857142857,6.0,6,229,28378,6032336.0,6032336,6032336,-1
4858,80,2315846,990,198.0,257316.2222,636326.8964,1949655,366191,91547.75,64655.13314,152844,2213493,553373.25,1999897,112,2.159038209,2.159038209,495,141.2727273,207.2583368,42956.01818,155.4,198.0,990,8192,0,0.0,0,0,-1
4859,80,91565767,3898,69.60714286,756741.8759999998,2605077.395,10000000,82400000,1497793.655,3582621.159,10100000,91500000,1407028.046,10100000,1800,0.611582274,0.7207933940000001,4344,700.0813007999999,928.3540573,861841.2556,705.8196720999997,69.60714286,3898,29200,108732,10000000.0,10000000,10000000,-1
4860,52850,14930,6,3.0,7465.0,10555.6900295528,14929,14930,14930.0,0.0,14930,0,0.0,0,52,133.9584728734,66.9792364367,6,4.5,3.0,9.0,6.0,3.0,6,32,0,0.0,0,0,-1
4861,54469,3,12,6.0,3.0,0.0,3,3,3.0,0.0,3,0,0.0,0,40,666666.666666667,0.0,6,6.0,0.0,0.0,9.0,6.0,12,29,0,0.0,0,0,-1
4862,53,216,106,53.0,72.0,82.92767934,164,3,3.0,0.0,3,49,49.0,49,64,9259.259259,9259.259259,181,104.2,70.10848736,4915.2,130.25,53.0,106,-1,0,0.0,0,0,-1
4863,80,1489370,392,17.8181818182,34636.511627907,109029.508211871,378265,1489370,70922.38095238099,149379.48592409698,379185,1134409,54019.4761904762,378743,844,14.7713462739,14.7713462739,1460,340.04444444439997,592.0016106994,350465.907070707,347.77272727269997,17.8181818182,392,65535,0,0.0,0,0,-1
4864,40458,76,0,0.0,76.0,0.0,76,0,0.0,0.0,0,0,0.0,0,32,13157.89474,13157.89474,0,0.0,0.0,0.0,0.0,0.0,0,905,0,0.0,0,0,-1
4865,44490,92,0,0.0,92.0,0.0,92,0,0.0,0.0,0,0,0.0,0,32,10869.56522,10869.56522,0,0.0,0.0,0.0,0.0,0.0,0,905,0,0.0,0,0,-1
4866,53,13625810,108,27.0,1946544.286,3304422.119,8175065,5000401,1666800.333,2886980.265,5000398,8175067,2725022.333,8175065,104,0.29356053,0.29356053,27,27.0,0.0,0.0,30.375,27.0,108,-1,2,6587731.5,8175065,5000398,-1
4867,53,66321,94,47.0,22107.0,38248.01918,66272,1,1.0,0.0,1,48,48.0,48,40,30.15636073,30.15636073,113,73.4,36.1496888,1306.8,91.75,47.0,94,-1,0,0.0,0,0,-1
4868,443,1996486,1607,229.5714286,166373.8333,562942.7581,1953615,42871,7145.166667,16543.17444,40907,1996173,399234.6,1992302,232,3.506160324,3.005280277,1039,192.6428571,367.6151012,135140.8626,207.4615385,229.5714286,1607,29200,0,0.0,0,0,-1
4869,53,24396,244,61.0,3485.142857,9057.604879,24025,24217,8072.333333,13976.495319999998,24211,24210,8070.0,24203,80,163.9613051,163.9613051,157,103.6666667,50.59644256,2560.0,116.625,61.0,244,-1,0,0.0,0,0,-1
4870,443,5026640,955,86.81818182,251332.0,562039.3646,2160617,5026640,502664.0,744732.0724,2160617,4955575,550619.4444,2252833,244,2.188340522,1.989400474,1460,249.5,445.03030930000006,198051.9762,261.3809524,86.81818182,955,8192,0,0.0,0,0,-1
4871,80,1214507,338,84.5,134945.2222,330526.7322,998981,1014958,338319.3333,572192.38,998981,215475,43095.0,199220,144,3.293517452,4.940276178,4344,1084.818182,1580.3042,2497361.364,1193.3,84.5,338,29200,0,0.0,0,0,1
4872,53,180,54,27.0,60.0,63.85138996,129,3,3.0,0.0,3,48,48.0,48,64,11111.11111,11111.11111,123,65.4,52.58136552,2764.8,81.75,27.0,54,-1,0,0.0,0,0,-1
4873,443,4930120,65,21.6666666667,1643373.33333333,2816577.5863921,4895616,4930120,2465060.0,3486117.04142273,4930117,0,0.0,0,60,0.6085044583,0.2028348194,53,14.2,21.8449078735,477.2,17.75,21.6666666667,65,63611,0,0.0,0,0,-1
4874,443,60973127,1576,105.0666667,2258263.963,4266390.9,10200000,61000000,4355223.357,5192496.103,10200000,60900000,5076864.1669999985,10200000,488,0.246010017,0.213208681,2896,294.0689655,731.7176919999997,535410.7808,304.5714286000001,105.0666667,1576,29200,50393,10100000.0,10200000,9759344,-1
4875,8080,996684,0,0.0,199336.8,272179.6424,498566,996092,498046.0,1575.433908,499160,996173,498086.5,499158,92,3.009981097,3.009981097,6,2.571428571,3.207134903,10.28571429,3.0,0.0,0,8192,0,0.0,0,0,-1
4876,443,60949266,874,58.26666667,2101698.828,4108112.548,10000000,60900000,4353519.0,5117286.31,10100000,60900000,4349853.286,10100000,312,0.246106327,0.246106327,1460,196.5483871,430.1157084,184999.5226,203.1,58.26666667,874,8192,50660,10000000.0,10000000,9999902,-1
4877,53,193,68,34.0,64.33333333,70.26616066,141,3,3.0,0.0,3,49,49.0,49,64,10362.6943,10362.6943,114,66.0,43.8178046,1920.0,82.5,34.0,68,-1,0,0.0,0,0,-1
4878,53,61634,62,31.0,20544.66667,35539.37998,61582,4,4.0,0.0,4,48,48.0,48,40,32.44962196,32.44962196,89,54.2,31.76790834,1009.2,67.75,31.0,62,-1,0,0.0,0,0,-1
4879,53,69768184,148,49.33333333,14000000.0,20800000.0,46900000,69600000,34800000.0,17100000.0,46900000,69700000,34900000.0,47000000,72,0.042999543,0.042999543,255,93.71428571,77.54507138,6013.238095000002,109.3333333,49.33333333,148,-1,767,34800000.0,46900000,22700000,-1
4880,443,5474543,319,53.16666667,608282.5556,1750055.179,5274331,5474543,1094908.6,2385709.076,5362381,149038,49679.33333,88550,132,1.095981893,0.730654595,225,43.45454545,73.88418455,5458.872727,47.8,53.16666667,319,8192,200165,5274331.0,5274331,5274331,-1
4881,53,197,100,50.0,65.6666666667,31.5013227236,102,46,46.0,0.0,46,49,49.0,49,80,10152.2842639594,10152.2842639594,95,68.0,24.6475150877,607.5,85.0,50.0,100,-1,0,0.0,0,0,-1
4882,54148,623,37,12.33333333,207.6666667,323.8168206,581,623,311.5,436.284884,620,0,0.0,0,96,4815.40931,1605.136437,37,7.4,16.54690303,273.8,9.25,12.33333333,37,5193,0,0.0,0,0,-1
4883,53,76854,58,58.0,76854.0,0.0,76854,0,0.0,0.0,0,0,0.0,0,20,13.01168449,13.01168449,124,80.0,38.10511777,1452.0,120.0,58.0,58,-1,0,0.0,0,0,-1
4884,53,115044664,109,54.5,38300000.0,66300000.0,115000000,115000000,115000000.0,0.0,115000000,115000000,115000000.0,115000000,52,0.017384552,0.017384552,253,107.4,88.57369813,7845.3,134.25,54.5,109,-1,60709,115000000.0,115000000,115000000,-1
4885,443,90334,713,71.3,6452.4285714286,8600.7429349427,23253,90334,10037.1111111111,10981.971435544301,24307,60070,15017.5,23692,332,110.70029003479999,55.350145017399996,469,74.5,139.6662688936,19506.6666666667,79.46666666670002,71.3,713,65535,0,0.0,0,0,-1
4886,53,24050,72,36.0,8016.666667,13880.07782,24044,3,3.0,0.0,3,3,3.0,3,40,83.16008316,83.16008316,52,42.4,8.76356092,76.8,53.0,36.0,72,-1,0,0.0,0,0,-1
4887,53,196,62,31.0,65.33333333,30.89228598,101,48,48.0,0.0,48,47,47.0,47,64,10204.08163,10204.08163,59,42.2,15.33623161,235.2,52.75,31.0,62,-1,0,0.0,0,0,-1
4888,443,81920602,18,6.0,20480150.5,23842100.9964474,45002516,81920602,40960301.0,5765604.44401175,45037199,45036838,45036838.0,45036838,60,0.0366208246,0.0244138831,6,4.0,3.098386677,9.6,4.8,6.0,18,62894,34683,45002516.0,45002516,45002516,-1
4889,53,48722,84,42.0,16240.666666666699,28123.5976420751,48715,4,4.0,0.0,4,3,3.0,3,40,41.0492180124,41.0492180124,95,63.2,29.029295547800004,842.7,79.0,42.0,84,-1,0,0.0,0,0,-1
4890,53,213,70,35.0,71.0,81.68843247,162,4,4.0,0.0,4,47,47.0,47,40,9389.671362,9389.671362,127,71.8,50.39047529,2539.2,89.75,35.0,70,-1,0,0.0,0,0,-1
4891,55073,18,6,6.0,18.0,0.0,18,0,0.0,0.0,0,0,0.0,0,20,55555.55556,55555.55556,6,6.0,0.0,0.0,9.0,6.0,6,913,0,0.0,0,0,-1
4892,443,5272303,123,24.6,878717.1667,2097113.277,5158996,5272303,1318075.75,2560807.157,5158996,5234808,5234808.0,5234808,160,0.948352172,0.379340869,46,26.875,22.82503325,520.9821429,30.71428571,24.6,123,382,36207,5158996.0,5158996,5158996,-1
4893,443,5993420,635,90.71428571,599342.0,1855931.367,5881186,5993420,998903.3333,2419007.662,5936649,95031,31677.0,75901,232,1.167947516,0.66739858,517,65.66666667,149.99474740000005,22498.42424,71.63636364,90.71428571,635,29200,112231,5881186.0,5881186,5881186,-1
4894,53,236,60,30.0,78.66666667,96.0017361,186,1,1.0,0.0,1,49,49.0,49,64,8474.576271,8474.576271,113,63.2,45.46097227,2066.7,79.0,30.0,60,-1,0,0.0,0,0,-1
4895,53,30904,54,54.0,30904.0,0.0,30904,0,0.0,0.0,0,0,0.0,0,20,32.35827077,32.35827077,114,74.0,34.64101615,1200.0,111.0,54.0,54,-1,0,0.0,0,0,-1
4896,389,566195,6064,202.1333333,11101.86275,53700.20602000001,337050,566195,19523.96552,70570.73941000001,337054,528208,25152.7619,337441,976,52.98527892,38.85587121,3069,370.5660377,618.3897049999998,382405.8273,377.6923077,202.1333333,6064,29200,0,0.0,0,0,-1
4897,443,116400182,1721,74.82608695649999,2771432.90476191,4431929.74752556,10019426,116400182,5290917.36363636,4974912.59661404,10055914,111260268,5855803.57894737,10055944,744,0.1975941928,0.1718210372,1418,195.79545454549998,422.8765601155,178824.58509513698,200.3488372093,74.82608695649999,1721,29200,36488,9598757.33333333,10019426,5103291,-1
4898,443,126748,1169,37.70967742,1545.707317,5449.846641,23302,126748,4224.933333,8613.353334,23982,100776,1976.0,24024,1000,244.5797961,410.2628838,4344,1187.738095,1165.52553,1358449.762,1202.048193,37.70967742,1169,29200,0,0.0,0,0,-1
4899,80,46034215,480,53.33333333,2707895.0,4458831.995,10200000,40900000,5112198.375,5455984.609,10200000,46000000,5752364.25,10200000,200,0.195506755,0.195506755,1460,154.5789474,393.9426517,155190.8129,163.16666669999995,53.33333333,480,29200,15042,10200000.0,10200000,10100000,-1
4900,34048,45,0,0.0,45.0,0.0,45,0,0.0,0.0,0,0,0.0,0,32,22222.22222,22222.22222,0,0.0,0.0,0.0,0.0,0.0,0,59,0,0.0,0,0,-1
4901,21,151001,206,10.842105263199999,3511.651162790701,14177.0505460388,81527,150984,8388.0,29314.369576149198,123740,150858,6285.75,81527,404,125.8269812783,165.5618174714,52,15.2888888889,13.922875588299998,193.8464646465,15.6363636364,10.842105263199999,206,8192,0,0.0,0,0,-1
4902,53,30925,90,45.0,10308.33333,17809.53734,30873,48,48.0,0.0,48,4,4.0,4,40,64.67259499,64.67259499,116,73.4,38.88830158,1512.3,91.75,45.0,90,-1,0,0.0,0,0,-1
4903,443,4937056,1777,222.125,308566.0,1153129.73544529,4631269,4937056,705293.7142857141,1732496.96292757,4631269,229268,28658.5,120241,172,1.6203988774,1.8229487371,1460,371.5,548.9310735688,301325.323529412,393.3529411765,222.125,1777,8192,0,0.0,0,0,-1
4904,80,14015,12,6.0,7007.5,9821.006084,13952,14015,14015.0,0.0,14015,0,0.0,0,40,142.7042455,71.35212273,6,4.5,3.0,9.0,6.0,6.0,12,0,0,0.0,0,0,1
4905,53,47505,46,46.0,47505.0,0.0,47505,0,0.0,0.0,0,0,0.0,0,40,21.05041575,21.05041575,187,93.0,81.40638796,6627.0,139.5,46.0,46,-1,0,0.0,0,0,-1
4906,53,87101,62,31.0,29033.66667,50204.64736,87005,48,48.0,0.0,48,48,48.0,48,64,22.96184889,22.96184889,127,69.4,52.58136552,2764.8,86.75,31.0,62,-1,0,0.0,0,0,-1
4907,53,31098,144,36.0,4442.5714285714,11679.4884713493,30929,30936,10312.0,17854.8457568247,30929,160,53.3333333333,111,80,128.6256350891,128.6256350891,95,62.2222222222,31.095730325,966.9444444444,70.0,36.0,144,-1,0,0.0,0,0,-1
4908,443,415071,534,41.07692308,18866.86364,38153.23737,171179,415071,34589.25,50148.51676000001,171179,372026,41336.22222,215411,436,31.31994285,24.09226373,1418,197.9166667,420.292643,176645.9058,206.5217391,41.07692308,534,29200,0,0.0,0,0,-1
4909,50662,505,43,14.333333333299999,168.3333333333,275.1841807469,486,489,244.5,341.53257531310004,486,0,0.0,0,60,5940.594059405898,1980.198019802,31,11.0,11.1803398875,125.0,13.75,14.333333333299999,43,1676,0,0.0,0,0,-1
4910,443,54482273,758,63.1666666667,2095472.03846154,10468644.4924423,53416462,1065788,96889.8181818182,237938.765706565,803814,54462702,3890193.0,53416462,252,0.2202551278,0.2753189097,1722,349.3571428571,574.5231977579,330076.904761905,362.2962962963,63.1666666667,758,8192,1065807,53416462.0,53416462,53416462,-1
4911,53,61437,64,32.0,20479.0,35467.2044006854,61433,1,1.0,0.0,1,3,3.0,3,40,32.5536728681,32.5536728681,46,37.6,7.6681158051,58.8,47.0,32.0,64,-1,0,0.0,0,0,-1
4912,80,85640125,369,52.71428571,7785465.909,25800000.0,85500000,85500000,14300000.0,34900000.0,85500000,138523,34630.75,126118,232,0.08173738700000001,0.058383848,7240,920.3076923,2083.477717,4340879.397,997.0,52.71428571,369,251,989,85500000.0,85500000,85500000,1
4913,80,5281226,0,0.0,1056245.2,1597809.88154057,3767026,5281226,1760408.66666667,1801847.15961963,3767026,1233303,1233303.0,1233303,136,0.7573998916,0.3786999458,0,0.0,0.0,0.0,0.0,0.0,0,29200,0,0.0,0,0,-1
4914,53,244,94,47.0,81.33333333,58.60318535,149,47,47.0,0.0,47,48,48.0,48,40,8196.721311,8196.721311,98,67.4,27.93385043,780.3,84.25,47.0,94,-1,0,0.0,0,0,-1
4915,54355,50,0,0.0,50.0,0.0,50,0,0.0,0.0,0,0,0.0,0,20,20000.0,20000.0,0,0.0,0.0,0.0,0.0,0.0,0,79,0,0.0,0,0,-1
4916,443,119,0,0.0,119.0,0.0,119,119,119.0,0.0,119,0,0.0,0,64,16806.722690000002,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1324,0,0.0,0,0,-1
4917,443,6017946,611,101.8333333,752243.25,2068870.553,5872013,6017946,1203589.2,2655117.669,5953116,121043,60521.5,95902,132,0.997017919,0.49850896,517,76.9,161.56419430000003,26102.98889,85.44444444,101.8333333,611,8192,145887,5872013.0,5872013,5872013,-1
4918,443,82048,554,61.5555555556,6311.3846153846,8772.1475376944,23277,82048,10256.0,10216.3041542149,25940,26844,6711.0,23814,192,109.6918876755,60.9399375975,2920,370.4666666667,804.5749424977,647340.838095238,396.9285714286,61.5555555556,554,8192,0,0.0,0,0,-1
4919,55430,2,43,14.33333333,1.0,0.0,1,2,1.0,0.0,1,0,0.0,0,60,1500000.0,0.0,31,12.25,12.5,156.25,16.33333333,14.33333333,43,64,0,0.0,0,0,-1
4920,53,30386,55,55.0,30386.0,0.0,30386,0,0.0,0.0,0,0,0.0,0,32,32.909892713699996,32.909892713699996,111,73.6666666667,32.3316150746,1045.3333333333,110.5,55.0,55,-1,0,0.0,0,0,-1
4921,443,275,0,0.0,275.0,0.0,275,275,275.0,0.0,275,0,0.0,0,40,7272.727273,0.0,0,0.0,0.0,0.0,0.0,0.0,0,16417,0,0.0,0,0,-1
4922,61243,43,6,6.0,43.0,0.0,43,0,0.0,0.0,0,0,0.0,0,20,23255.81395,23255.81395,6,6.0,0.0,0.0,9.0,6.0,6,368,0,0.0,0,0,-1
4923,443,6074830,353,35.3,404988.6667,1270620.173,4921468,6074830,674981.1111,1618751.596,4921468,1072206,214441.2,988242,328,1.6461366000000002,0.98768196,1959,241.3529412,563.8041483,317875.1176,256.4375,35.3,353,29200,0,0.0,0,0,-1
4924,80,116906148,1316,69.26315789,3438416.118,4697381.975,9997302,117000000,6493479.0,4702625.818,10000000,117000000,7792009.1329999985,10000000,392,0.162523531,0.136861921,796,102.8888889,244.2149847,59640.95873,105.82857140000002,69.26315789,1316,8192,23487,9637831.167,9997302,5900639,-1
4925,53,231,64,32.0,77.0,90.31611152,178,49,49.0,0.0,49,4,4.0,4,64,8658.008658,8658.008658,102,60.0,38.34057903,1470.0,75.0,32.0,64,-1,0,0.0,0,0,-1
4926,57136,3,0,0.0,3.0,0.0,3,3,3.0,0.0,3,0,0.0,0,64,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,0,23360,0,0.0,0,0,-1
4927,53,202,94,47.0,67.3333333333,33.486315613,106,48,48.0,0.0,48,48,48.0,48,40,9900.9900990099,9900.9900990099,103,69.4,30.672463220300003,940.8,86.75,47.0,94,-1,0,0.0,0,0,-1
4928,53,109247,76,38.0,36415.66667,63065.99062999999,109238,5,5.0,0.0,5,4,4.0,4,64,18.30713887,18.30713887,122,71.6,46.00869483,2116.8,89.5,38.0,76,-1,0,0.0,0,0,-1
4929,53,23712750,91,45.5,7904250.0,13600000.0,23600000,23700000,23700000.0,0.0,23700000,23600000,23600000.0,23600000,64,0.08434281099999999,0.08434281099999999,356,118.6,134.7805624,18165.8,148.25,45.5,91,-1,74363,23600000.0,23600000,23600000,-1
4930,443,187689,376,53.71428571,17062.63636,33708.04546,85188,187689,31281.5,43358.51596,88943,89170,22292.5,85289,152,37.29573923,26.63981373,1460,298.7692308,539.9757948,291573.859,323.6666667,53.71428571,376,8192,0,0.0,0,0,-1
4931,55805,3,0,0.0,3.0,0.0,3,3,3.0,0.0,3,0,0.0,0,64,666666.6667,0.0,0,0.0,0.0,0.0,0.0,0.0,0,6383,0,0.0,0,0,-1
4932,54944,102,0,0.0,102.0,0.0,102,0,0.0,0.0,0,0,0.0,0,20,9803.921569,9803.921569,0,0.0,0.0,0.0,0.0,0.0,0,343,0,0.0,0,0,-1
4933,53,213,144,72.0,71.0,116.9144987,206,3,3.0,0.0,3,4,4.0,4,40,9389.671362,9389.671362,200,123.2,70.10848736,4915.2,154.0,72.0,144,-1,0,0.0,0,0,-1
4934,53,179,64,32.0,59.6666666667,62.6843946556,127,3,3.0,0.0,3,49,49.0,49,40,11173.184357541899,11173.184357541899,124,68.8,50.3904752905,2539.2,86.0,32.0,64,-1,0,0.0,0,0,-1
4935,53,169,82,41.0,56.33333333,57.95112884,118,3,3.0,0.0,3,48,48.0,48,64,11834.31953,11834.31953,105,66.6,35.05424368,1228.8,83.25,41.0,82,-1,0,0.0,0,0,-1
4936,443,60821157,1394,92.9333333333,2339275.26923077,4288829.47809131,10029523,60821157,4344368.35714286,5136498.97108487,10080019,60767158,5524287.09090909,10080080,488,0.2466247066,0.1972997653,1116,64.7857142857,216.3319392427,46799.5079365079,67.1851851852,92.9333333333,1394,29200,50493,10017241.1666667,10029523,9960011,-1
4937,53,62602,68,34.0,20867.3333333333,36098.254934738,62550,48,48.0,0.0,48,4,4.0,4,64,31.947861090700002,31.947861090700002,242,117.2,113.9262919611,12979.2,146.5,34.0,68,-1,0,0.0,0,0,-1
